i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
193,8.8,0.167210,0.595944,0.526801,1.640700,0.342321,AUT,0.0,0.006827,0.070207,0.009598,proton,pi+,solid
194,8.8,0.122011,0.686810,0.525626,1.357533,0.741837,AUT,0.0,0.006626,0.070207,0.009938,proton,pi+,solid
195,8.8,0.145615,0.575681,0.575151,1.368763,0.252636,AUT,0.0,0.006618,0.070207,0.009737,proton,pi+,solid
196,8.8,0.232006,0.504827,0.582390,1.933416,0.230036,AUT,0.0,0.053395,0.070207,0.009159,proton,pi+,solid
197,8.8,0.127863,0.643178,0.574645,1.334570,0.571819,AUT,0.0,0.004630,0.070207,0.009870,proton,pi+,solid
198,8.8,0.205466,0.541501,0.576659,1.834387,0.546428,AUT,0.0,0.025376,0.070207,0.009314,proton,pi+,solid
199,8.8,0.153434,0.549079,0.624730,1.372137,0.247619,AUT,0.0,0.006663,0.070207,0.009650,proton,pi+,solid
200,8.8,0.244853,0.472510,0.629243,1.909534,0.227595,AUT,0.0,0.041592,0.070207,0.009061,proton,pi+,solid
201,8.8,0.127523,0.638405,0.624210,1.318922,0.611704,AUT,0.0,0.004746,0.070207,0.009845,proton,pi+,solid
202,8.8,0.205085,0.527145,0.624229,1.780552,0.526097,AUT,0.0,0.028655,0.070207,0.009285,proton,pi+,solid
203,8.8,0.135114,0.571346,0.673918,1.257518,0.347269,AUT,0.0,0.006326,0.070207,0.009755,proton,pi+,solid
204,8.8,0.200263,0.508474,0.672553,1.676517,0.279207,AUT,0.0,0.010227,0.070207,0.009284,proton,pi+,solid
205,8.8,0.118920,0.688857,0.673150,1.331074,0.760413,AUT,0.0,0.007214,0.070207,0.009882,proton,pi+,solid
206,8.8,0.214994,0.656747,0.478925,2.304238,0.467911,AUT,0.0,0.010598,0.070207,0.009313,proton,pi+,solid
207,8.8,0.240349,0.603202,0.526539,2.368325,0.411350,AUT,0.0,0.007232,0.070207,0.009151,proton,pi+,solid
208,8.8,0.252034,0.577847,0.574931,2.374769,0.390292,AUT,0.0,0.007079,0.070207,0.009062,proton,pi+,solid
209,8.8,0.256020,0.566562,0.623787,2.361369,0.364317,AUT,0.0,0.007988,0.070207,0.009007,proton,pi+,solid
210,8.8,0.248935,0.575549,0.672097,2.337207,0.344015,AUT,0.0,0.009930,0.070207,0.009000,proton,pi+,solid
211,8.8,0.361131,0.573901,0.527035,3.418006,0.308318,AUT,0.0,0.018621,0.070207,0.008627,proton,pi+,solid
