# Q2	x	y	z	pT	obs	target	hadron	value	error
1.2312E+00	8.2519E-02	7.3000E-01	6.7423E-01	9.7705E-01	AUTcollins	neutron	pi-	2.5528E-02	2.8375E-03
1.6478E+00	1.2614E-01	6.3675E-01	6.7327E-01	9.2253E-01	AUTcollins	neutron	pi-	5.7141E-02	6.3234E-03
2.1701E+00	1.4802E-01	7.1145E-01	3.3421E-01	2.8746E-01	AUTcollins	neutron	pi-	4.8887E-02	4.4213E-03
2.5582E+00	1.8243E-01	6.7967E-01	3.4224E-01	2.6843E-01	AUTcollins	neutron	pi-	6.0997E-02	7.5995E-03
2.2022E+00	1.5010E-01	7.1275E-01	3.3471E-01	5.3897E-01	AUTcollins	neutron	pi-	7.3540E-02	6.1191E-03
2.1053E+00	1.4683E-01	6.9563E-01	3.7308E-01	2.8903E-01	AUTcollins	neutron	pi-	4.6362E-02	4.2105E-03
2.2244E+00	1.6435E-01	6.5583E-01	3.7654E-01	2.7154E-01	AUTcollins	neutron	pi-	5.4510E-02	4.6601E-03
2.4112E+00	1.8163E-01	6.4324E-01	3.7834E-01	2.6114E-01	AUTcollins	neutron	pi-	5.9468E-02	5.0214E-03
2.7041E+00	2.0919E-01	6.2673E-01	3.8155E-01	2.4561E-01	AUTcollins	neutron	pi-	6.5035E-02	5.4286E-03
2.9539E+00	2.4365E-01	5.8740E-01	3.9361E-01	2.2120E-01	AUTcollins	neutron	pi-	6.8141E-02	2.4609E-02
2.1342E+00	1.4899E-01	6.9542E-01	3.7480E-01	4.8383E-01	AUTcollins	neutron	pi-	6.7269E-02	5.8849E-03
2.4840E+00	1.8723E-01	6.4406E-01	3.7921E-01	4.8348E-01	AUTcollins	neutron	pi-	9.5044E-02	1.0908E-02
2.3148E+00	1.6930E-01	6.6679E-01	3.7777E-01	7.1532E-01	AUTcollins	neutron	pi-	9.1515E-02	7.0674E-03
2.2850E+00	1.8249E-01	6.0889E-01	4.2487E-01	1.3904E-01	AUTcollins	neutron	pi-	3.2194E-02	3.5290E-03
2.7207E+00	2.3094E-01	5.7165E-01	4.2822E-01	1.2787E-01	AUTcollins	neutron	pi-	3.7565E-02	4.4825E-03
2.1354E+00	1.5339E-01	6.7610E-01	4.2319E-01	3.1040E-01	AUTcollins	neutron	pi-	4.8532E-02	4.3332E-03
2.2550E+00	1.7633E-01	6.1983E-01	4.2413E-01	3.0288E-01	AUTcollins	neutron	pi-	6.2198E-02	5.1964E-03
2.4387E+00	1.9679E-01	6.0047E-01	4.2574E-01	2.9782E-01	AUTcollins	neutron	pi-	6.9899E-02	5.7489E-03
2.7301E+00	2.2832E-01	5.8020E-01	4.2738E-01	2.9196E-01	AUTcollins	neutron	pi-	7.8858E-02	6.6735E-03
2.1437E+00	1.5198E-01	6.8517E-01	4.2411E-01	4.8804E-01	AUTcollins	neutron	pi-	6.4406E-02	5.4729E-03
2.3513E+00	1.8427E-01	6.1883E-01	4.2538E-01	4.8445E-01	AUTcollins	neutron	pi-	9.0487E-02	9.0899E-03
2.7011E+00	2.2449E-01	5.8398E-01	4.2747E-01	4.8594E-01	AUTcollins	neutron	pi-	1.1203E-01	2.0479E-02
2.2360E+00	1.6776E-01	6.5035E-01	4.2523E-01	7.2957E-01	AUTcollins	neutron	pi-	8.8045E-02	6.8970E-03
2.6808E+00	2.2305E-01	5.8337E-01	4.2779E-01	7.3469E-01	AUTcollins	neutron	pi-	1.2701E-01	1.0438E-02
2.2728E+00	1.9105E-01	5.7935E-01	4.7399E-01	1.3470E-01	AUTcollins	neutron	pi-	3.0886E-02	3.4589E-03
2.6536E+00	2.4369E-01	5.2883E-01	4.7641E-01	1.2678E-01	AUTcollins	neutron	pi-	3.6996E-02	4.0238E-03
2.1630E+00	1.5997E-01	6.5739E-01	4.7326E-01	3.1050E-01	AUTcollins	neutron	pi-	4.8038E-02	4.2938E-03
2.3007E+00	1.8878E-01	5.9086E-01	4.7369E-01	3.0065E-01	AUTcollins	neutron	pi-	6.2898E-02	5.2579E-03
