# Q2	x	y	z	pT	obs	target	hadron	value	error
1.1216E+00	7.4244E-02	7.3511E-01	5.2311E-01	5.0985E-01	AUTcollins	neutron	pi-	1.9240E-02	2.4779E-03
1.2420E+00	9.0127E-02	6.6796E-01	5.2366E-01	5.0047E-01	AUTcollins	neutron	pi-	2.9984E-02	2.9230E-03
1.3841E+00	1.0445E-01	6.4222E-01	5.2381E-01	4.9616E-01	AUTcollins	neutron	pi-	3.8576E-02	3.4206E-03
1.5441E+00	1.2127E-01	6.1720E-01	5.2396E-01	4.9323E-01	AUTcollins	neutron	pi-	4.9129E-02	4.1114E-03
1.6659E+00	1.4556E-01	5.5637E-01	5.2415E-01	4.8911E-01	AUTcollins	neutron	pi-	6.7753E-02	5.6891E-03
1.7478E+00	2.0296E-01	4.2426E-01	5.2403E-01	4.8816E-01	AUTcollins	neutron	pi-	1.1019E-01	9.7703E-03
1.1278E+00	7.2479E-02	7.5767E-01	5.2384E-01	6.9351E-01	AUTcollins	neutron	pi-	1.9724E-02	2.4944E-03
1.3144E+00	9.3135E-02	6.8445E-01	5.2428E-01	6.8794E-01	AUTcollins	neutron	pi-	3.4820E-02	3.3873E-03
1.5640E+00	1.2050E-01	6.3102E-01	5.2438E-01	6.8606E-01	AUTcollins	neutron	pi-	5.5326E-02	4.8235E-03
1.7031E+00	1.7407E-01	4.8202E-01	5.2399E-01	6.8548E-01	AUTcollins	neutron	pi-	1.0638E-01	8.5421E-03
1.2244E+00	8.1562E-02	7.3536E-01	5.2467E-01	8.8246E-01	AUTcollins	neutron	pi-	2.5375E-02	2.7628E-03
1.6086E+00	1.3721E-01	5.7937E-01	5.2453E-01	8.7982E-01	AUTcollins	neutron	pi-	7.2597E-02	5.7598E-03
1.3561E+00	9.5545E-02	7.0857E-01	5.2648E-01	1.0859E+00	AUTcollins	neutron	pi-	3.0928E-02	3.8836E-03
1.5459E+00	1.5288E-01	4.9671E-01	5.7346E-01	1.3451E-01	AUTcollins	neutron	pi-	2.3372E-02	2.6122E-03
1.7822E+00	2.2561E-01	3.8579E-01	5.7354E-01	1.2745E-01	AUTcollins	neutron	pi-	3.5186E-02	4.0377E-03
1.2402E+00	9.7113E-02	6.2130E-01	5.7308E-01	3.2349E-01	AUTcollins	neutron	pi-	2.4684E-02	2.7668E-03
1.5062E+00	1.2857E-01	5.6847E-01	5.7352E-01	3.0991E-01	AUTcollins	neutron	pi-	3.7638E-02	3.3206E-03
1.6682E+00	1.6219E-01	5.0027E-01	5.7384E-01	2.9840E-01	AUTcollins	neutron	pi-	5.2446E-02	4.3658E-03
1.7769E+00	2.2450E-01	3.8811E-01	5.7368E-01	2.9053E-01	AUTcollins	neutron	pi-	7.6127E-02	6.2231E-03
1.1488E+00	7.9450E-02	7.0421E-01	5.7320E-01	5.1014E-01	AUTcollins	neutron	pi-	2.1838E-02	2.5610E-03
1.3339E+00	1.0072E-01	6.4222E-01	5.7370E-01	4.9992E-01	AUTcollins	neutron	pi-	3.4686E-02	3.1480E-03
1.5365E+00	1.2276E-01	6.0704E-01	5.7389E-01	4.9481E-01	AUTcollins	neutron	pi-	4.7863E-02	3.9888E-03
1.6885E+00	1.6049E-01	5.1536E-01	5.7408E-01	4.9013E-01	AUTcollins	neutron	pi-	7.5275E-02	6.3617E-03
1.7963E+00	2.2999E-01	3.7983E-01	5.7305E-01	4.8337E-01	AUTcollins	neutron	pi-	1.1687E-01	1.4377E-02
1.1481E+00	7.5828E-02	7.3818E-01	5.7384E-01	6.9488E-01	AUTcollins	neutron	pi-	2.1530E-02	2.5442E-03
1.3954E+00	1.0206E-01	6.6353E-01	5.7423E-01	6.8881E-01	AUTcollins	neutron	pi-	3.9684E-02	3.6195E-03
