# Q2	x	y	z	pT	obs	target	hadron	value	error
1.2800E+00	4.9775E-02	9.2739E-02	5.2419E-01	5.0142E-01	AUTcollins	proton	pi+	4.1055E-02	3.1590E-03
1.3336E+00	7.0876E-02	6.7662E-02	5.2327E-01	5.0807E-01	AUTcollins	proton	pi+	5.0436E-02	3.5043E-03
1.4786E+00	9.6019E-02	5.5164E-02	5.2470E-01	5.1677E-01	AUTcollins	proton	pi+	5.8558E-02	6.6781E-03
2.0017E+00	1.1693E-02	6.1986E-01	5.2362E-01	5.0215E-01	AUTcollins	proton	pi+	1.4660E-02	5.1909E-03
2.3640E+00	1.7536E-02	4.8435E-01	5.2339E-01	4.9926E-01	AUTcollins	proton	pi+	1.9401E-02	4.3268E-03
2.5072E+00	2.4829E-02	3.6384E-01	5.2400E-01	5.0003E-01	AUTcollins	proton	pi+	2.4932E-02	3.6564E-03
2.5488E+00	3.5253E-02	2.6068E-01	5.2334E-01	4.9937E-01	AUTcollins	proton	pi+	3.1782E-02	3.2574E-03
2.5664E+00	5.0124E-02	1.8460E-01	5.2395E-01	4.9832E-01	AUTcollins	proton	pi+	3.9970E-02	2.9490E-03
2.5912E+00	7.1642E-02	1.3058E-01	5.2291E-01	5.0056E-01	AUTcollins	proton	pi+	4.9100E-02	2.7632E-03
2.6517E+00	1.0190E-01	9.3806E-02	5.2387E-01	4.9953E-01	AUTcollins	proton	pi+	5.7426E-02	2.6594E-03
2.8855E+00	1.4433E-01	7.1830E-02	5.2283E-01	4.9173E-01	AUTcollins	proton	pi+	6.1772E-02	2.8345E-03
3.4701E+00	2.0006E-01	6.2176E-02	5.2407E-01	4.9521E-01	AUTcollins	proton	pi+	6.1405E-02	3.9541E-03
3.9741E+00	2.6329E-01	5.3929E-02	5.2411E-01	5.0352E-01	AUTcollins	proton	pi+	5.5038E-02	9.4928E-03
5.4203E+00	3.3247E-02	5.9276E-01	5.2374E-01	4.9871E-01	AUTcollins	proton	pi+	2.9768E-02	5.9898E-03
6.2791E+00	5.0598E-02	4.4639E-01	5.2385E-01	4.9784E-01	AUTcollins	proton	pi+	3.9325E-02	5.0825E-03
6.5659E+00	7.1792E-02	3.2974E-01	5.2353E-01	4.9690E-01	AUTcollins	proton	pi+	4.8174E-02	4.2928E-03
6.6468E+00	1.0188E-01	2.3517E-01	5.2357E-01	4.9782E-01	AUTcollins	proton	pi+	5.6706E-02	3.7822E-03
6.7024E+00	1.4511E-01	1.6682E-01	5.2396E-01	4.9649E-01	AUTcollins	proton	pi+	6.2156E-02	3.4990E-03
6.8148E+00	2.0538E-01	1.1961E-01	5.2370E-01	4.9462E-01	AUTcollins	proton	pi+	6.0855E-02	3.3699E-03
6.8480E+00	2.9033E-01	8.4978E-02	5.2325E-01	4.9439E-01	AUTcollins	proton	pi+	5.0093E-02	3.5010E-03
7.9204E+00	3.9854E-01	7.1237E-02	5.2218E-01	4.9130E-01	AUTcollins	proton	pi+	3.2081E-02	5.2696E-03
9.0674E+00	5.4931E-01	5.8995E-02	5.2525E-01	4.9514E-01	AUTcollins	proton	pi+	1.2646E-02	1.1210E-02
1.4497E+01	9.4088E-02	5.6309E-01	5.2362E-01	4.9597E-01	AUTcollins	proton	pi+	5.4656E-02	7.0239E-03
1.6586E+01	1.4589E-01	4.0944E-01	5.2378E-01	4.9536E-01	AUTcollins	proton	pi+	6.2117E-02	6.5244E-03
1.7120E+01	2.0587E-01	2.9953E-01	5.2365E-01	4.9798E-01	AUTcollins	proton	pi+	6.1263E-02	5.7020E-03
1.7132E+01	2.9140E-01	2.1197E-01	5.2387E-01	4.9697E-01	AUTcollins	proton	pi+	5.0296E-02	5.4161E-03
1.7430E+01	4.0825E-01	1.5394E-01	5.2448E-01	4.9981E-01	AUTcollins	proton	pi+	3.1158E-02	6.3431E-03
1.8150E+01	5.7832E-01	1.1320E-01	5.2341E-01	4.9274E-01	AUTcollins	proton	pi+	9.9602E-03	9.4350E-03
1.3017E+00	7.9060E-03	5.9849E-01	5.2436E-01	8.8917E-01	AUTcollins	proton	pi+	1.6275E-02	5.0514E-03
1.5107E+00	1.2246E-02	4.4411E-01	5.2440E-01	8.8863E-01	AUTcollins	proton	pi+	2.2275E-02	4.9166E-03
1.5651E+00	1.7448E-02	3.2367E-01	5.2412E-01	8.8707E-01	AUTcollins	proton	pi+	2.8767E-02	4.5142E-03
1.5587E+00	2.4675E-02	2.2775E-01	5.2379E-01	8.8824E-01	AUTcollins	proton	pi+	3.6899E-02	4.1836E-03
1.5910E+00	3.5069E-02	1.6339E-01	5.2374E-01	8.8487E-01	AUTcollins	proton	pi+	4.6965E-02	3.9718E-03
1.5870E+00	5.0307E-02	1.1372E-01	5.2446E-01	8.9147E-01	AUTcollins	proton	pi+	5.9473E-02	3.7185E-03
1.6290E+00	7.0615E-02	8.3027E-02	5.2371E-01	8.8670E-01	AUTcollins	proton	pi+	7.1711E-02	3.6019E-03
1.9183E+00	1.0067E-01	6.8469E-02	5.2420E-01	8.8525E-01	AUTcollins	proton	pi+	8.3572E-02	4.4840E-03
