# Q2	x	y	z	pT	obs	target	hadron	value	error
1.4562E+00	1.0833E-01	6.5135E-01	4.2398E-01	4.9050E-01	AUTcollins	neutron	pi-	-7.6889E-03	2.4225E-03
1.5562E+00	1.1878E-01	6.3485E-01	4.2409E-01	4.8930E-01	AUTcollins	neutron	pi-	-6.9737E-03	2.5911E-03
1.6405E+00	1.3138E-01	6.0533E-01	4.2418E-01	4.8765E-01	AUTcollins	neutron	pi-	-5.9661E-03	3.0133E-03
1.6754E+00	1.5098E-01	5.3883E-01	4.2419E-01	4.8709E-01	AUTcollins	neutron	pi-	-4.2550E-03	4.9339E-03
1.7407E+00	2.0031E-01	4.2666E-01	4.2402E-01	4.9003E-01	AUTcollins	neutron	pi-	-4.1609E-04	3.8881E-03
1.8562E+00	2.7777E-01	3.2395E-01	4.2377E-01	4.8666E-01	AUTcollins	neutron	pi-	3.2426E-03	2.8546E-02
1.0930E+00	6.6670E-02	7.9630E-01	4.2392E-01	6.8958E-01	AUTcollins	neutron	pi-	-1.2279E-02	2.2847E-03
1.2078E+00	8.0417E-02	7.2831E-01	4.2438E-01	6.8467E-01	AUTcollins	neutron	pi-	-1.1783E-02	2.3236E-03
1.3449E+00	9.4755E-02	6.8811E-01	4.2445E-01	6.8368E-01	AUTcollins	neutron	pi-	-1.1061E-02	2.3489E-03
1.5165E+00	1.1399E-01	6.4539E-01	4.2437E-01	6.8391E-01	AUTcollins	neutron	pi-	-9.5677E-03	2.3305E-03
1.6505E+00	1.4817E-01	5.4449E-01	4.2421E-01	6.8567E-01	AUTcollins	neutron	pi-	-5.8729E-03	2.2713E-03
1.7640E+00	2.1269E-01	4.0521E-01	4.2398E-01	6.7879E-01	AUTcollins	neutron	pi-	4.8159E-04	9.3971E-03
1.2892E+00	8.7162E-02	7.2850E-01	4.2616E-01	8.6887E-01	AUTcollins	neutron	pi-	-1.3474E-02	2.2868E-03
1.7158E+00	1.5201E-01	5.5621E-01	4.2714E-01	8.6040E-01	AUTcollins	neutron	pi-	-6.3111E-03	7.6963E-03
1.4046E+00	1.2532E-01	5.4596E-01	4.7314E-01	1.4446E-01	AUTcollins	neutron	pi-	-1.4345E-03	2.0835E-03
1.6517E+00	1.6930E-01	4.7413E-01	4.7359E-01	1.2656E-01	AUTcollins	neutron	pi-	-2.0282E-04	2.1423E-03
1.7778E+00	2.2341E-01	3.8929E-01	4.7362E-01	1.2449E-01	AUTcollins	neutron	pi-	8.6809E-04	2.3627E-03
1.1379E+00	8.2403E-02	6.7126E-01	4.7264E-01	3.3000E-01	AUTcollins	neutron	pi-	-5.3519E-03	2.3423E-03
1.2887E+00	9.9392E-02	6.2846E-01	4.7319E-01	3.1761E-01	AUTcollins	neutron	pi-	-4.5509E-03	2.0913E-03
1.4151E+00	1.1337E-01	6.0493E-01	4.7340E-01	3.1204E-01	AUTcollins	neutron	pi-	-3.8374E-03	2.0710E-03
1.5274E+00	1.2699E-01	5.8295E-01	4.7354E-01	3.0655E-01	AUTcollins	neutron	pi-	-3.0440E-03	2.0845E-03
1.6122E+00	1.4192E-01	5.5068E-01	4.7371E-01	3.0085E-01	AUTcollins	neutron	pi-	-2.1114E-03	2.2050E-03
1.6875E+00	1.6214E-01	5.0496E-01	4.7394E-01	2.9460E-01	AUTcollins	neutron	pi-	-8.9807E-04	2.6937E-03
1.7526E+00	2.0434E-01	4.1901E-01	4.7407E-01	2.9113E-01	AUTcollins	neutron	pi-	1.2418E-03	4.3156E-03
1.8375E+00	2.6982E-01	3.3047E-01	4.7408E-01	2.8814E-01	AUTcollins	neutron	pi-	3.2387E-03	6.5863E-03
1.1033E+00	7.0326E-02	7.6273E-01	4.7301E-01	5.0793E-01	AUTcollins	neutron	pi-	-8.6813E-03	2.1110E-03
1.1886E+00	8.3206E-02	6.9246E-01	4.7359E-01	4.9981E-01	AUTcollins	neutron	pi-	-7.8975E-03	2.1149E-03
