idx	Nuv	auv	buv	Ndv	adv	bdv	Nub	Ndb	M1
1481	1.6258E-01	6.9959E-01	7.1320E+00	-4.5131E-01	2.1144E+00	1.4649E+01	1.0498E-01	-1.7252E-01	9.3062E-01
1482	2.8248E-01	1.3821E+00	1.0823E+01	-6.7422E-01	3.1912E+00	2.5000E+01	9.9196E-02	-1.6920E-01	3.0000E+00
1483	1.7177E-01	7.3418E-01	6.8405E+00	-4.6184E-01	3.4015E+00	2.5000E+01	8.8633E-02	-1.5534E-01	1.1626E+00
1484	1.6772E-01	6.0484E-03	1.6527E-01	-4.6724E-01	1.0629E+00	3.4608E+00	4.8605E-02	-1.2740E-01	1.2541E+00
1485	1.8924E-01	1.0630E+00	6.9832E+00	-4.4674E-01	3.4973E+00	2.5000E+01	7.0048E-02	-1.3256E-01	1.4919E+00
1486	1.8437E-01	9.3834E-01	7.9667E+00	-4.9339E-01	3.3424E+00	2.5000E+01	7.0490E-02	-1.4470E-01	1.4409E+00
1487	1.8746E-01	4.0459E-01	4.9863E+00	-4.3846E-01	3.3012E+00	2.3433E+01	5.5785E-02	-1.5853E-01	8.5696E-01
1488	2.4233E-01	1.3023E+00	1.0128E+01	-6.6278E-01	3.6346E+00	2.5000E+01	7.2374E-02	-1.5547E-01	2.4877E+00
1489	1.9100E-01	2.8867E-01	4.5630E+00	-4.2086E-01	2.1742E+00	1.6486E+01	1.2075E-01	-1.9244E-01	7.3772E-01
1490	1.8646E-01	6.4065E-01	6.0013E+00	-4.1497E-01	3.0076E+00	2.5000E+01	5.1576E-02	-1.2993E-01	9.5836E-01
1491	2.0436E-01	3.7629E-01	3.9822E+00	-5.0546E-01	3.3959E+00	2.5000E+01	1.1710E-01	-2.4079E-01	7.1358E-01
1492	1.7936E-01	3.3400E-01	3.0940E+00	-4.6808E-01	2.9793E+00	1.8830E+01	7.2647E-02	-1.7426E-01	8.3914E-01
1493	1.9310E-01	7.1564E-01	5.4169E+00	-4.4312E-01	2.3607E+00	1.6180E+01	5.0176E-02	-1.1217E-01	1.6512E+00
1494	1.7933E-01	4.4748E-01	2.0001E+00	-4.4229E-01	2.1885E+00	1.1474E+01	5.6623E-02	-1.1459E-01	1.0097E+00
1495	1.8975E-01	1.6396E-01	2.7049E+00	-4.1044E-01	1.3812E+00	7.8435E+00	5.3497E-02	-1.4888E-01	1.5831E+00
1496	1.9440E-01	7.9700E-01	6.7239E+00	-4.9877E-01	3.0652E+00	2.3246E+01	5.4946E-02	-1.3588E-01	1.6256E+00
1497	1.7711E-01	5.1289E-01	4.3099E+00	-4.7070E-01	1.8776E+00	1.0934E+01	8.1879E-02	-1.6693E-01	9.2652E-01
1498	1.8077E-01	3.6940E-01	2.8287E+00	-5.1565E-01	2.6515E+00	1.6586E+01	7.6672E-02	-1.6404E-01	1.7544E+00
1499	2.8095E-01	1.1053E+00	8.1442E+00	-7.2653E-01	3.7015E+00	2.5000E+01	1.0456E-01	-2.1005E-01	3.0000E+00
1500	1.9168E-01	5.6820E-01	3.7758E+00	-4.8595E-01	1.7307E+00	9.5550E+00	6.8420E-02	-1.3194E-01	1.7980E+00
1501	1.5960E-01	8.4457E-01	7.1172E+00	-3.8271E-01	3.0279E+00	2.2500E+01	7.1915E-02	-1.2682E-01	1.2281E+00
1502	2.9591E-01	9.2494E-01	6.1330E+00	-7.1791E-01	2.6639E+00	1.5431E+01	7.5117E-02	-1.7364E-01	3.0000E+00
1503	1.7488E-01	4.9902E-01	4.0614E+00	-4.0234E-01	1.3581E+00	7.8660E+00	7.0222E-02	-1.3220E-01	1.4658E+00
1504	1.7046E-01	9.3563E-01	6.6169E+00	-3.9432E-01	3.3057E+00	2.5000E+01	8.2822E-02	-1.5347E-01	1.0236E+00
1505	1.8556E-01	4.0371E-01	4.2571E+00	-4.6579E-01	1.9819E+00	1.5819E+01	5.3416E-02	-1.1801E-01	1.7430E+00
1506	1.9383E-01	3.7614E-01	6.2086E+00	-3.8411E-01	2.4962E+00	2.5000E+01	5.5646E-02	-1.4369E-01	1.6260E+00
1507	1.7568E-01	6.0042E-01	5.6155E+00	-3.8894E-01	2.6291E+00	1.8303E+01	5.2220E-02	-1.3013E-01	1.2850E+00
1508	1.6745E-01	2.9503E-01	1.8248E+00	-4.3136E-01	2.8909E+00	1.5698E+01	5.2697E-02	-1.4945E-01	1.2194E+00
1509	1.6790E-01	6.9897E-01	5.1719E+00	-4.4064E-01	2.1198E+00	1.3771E+01	7.4367E-02	-1.1988E-01	1.2538E+00
1510	1.6268E-01	6.4046E-01	5.0236E+00	-4.5495E-01	2.2054E+00	1.2269E+01	7.1631E-02	-1.3754E-01	1.2792E+00
1511	1.8115E-01	1.3621E-05	1.5116E+00	-3.7442E-01	1.5276E+00	9.6222E+00	7.5529E-02	-1.4599E-01	1.1373E+00
1512	1.6619E-01	4.5415E-01	3.4793E+00	-3.7432E-01	2.5841E+00	2.1710E+01	6.7927E-02	-1.1304E-01	1.3119E+00
1513	2.2857E-01	1.0077E+00	5.9531E+00	-6.7948E-01	2.4643E+00	1.3093E+01	7.7309E-02	-1.3792E-01	2.1640E+00
1514	1.9730E-01	8.2726E-01	6.3613E+00	-4.4005E-01	3.1226E+00	2.5000E+01	7.2160E-02	-1.4317E-01	1.8558E+00
1515	1.7320E-01	7.2398E-01	6.2692E+00	-4.1499E-01	2.4820E+00	1.5625E+01	2.5753E-02	-9.7201E-02	1.2575E+00
1516	1.9658E-01	4.1019E-01	3.8873E+00	-4.7795E-01	1.8821E+00	1.0640E+01	7.8990E-02	-1.5053E-01	7.5746E-01
1517	1.8075E-01	4.0112E-02	8.7119E-01	-4.1033E-01	1.8505E+00	9.9442E+00	4.6297E-02	-1.3956E-01	9.4733E-01
1518	2.3412E-01	3.4421E-01	4.6035E-01	-5.3908E-01	1.5773E+00	6.6608E+00	8.0108E-02	-1.4269E-01	1.6492E+00
1519	2.0538E-01	9.8699E-01	7.6776E+00	-5.0802E-01	1.7454E+00	8.8221E+00	3.4647E-02	-7.6727E-02	1.7314E+00
1520	1.6823E-01	1.7744E-01	1.6759E+00	-3.8223E-01	2.8475E+00	2.2484E+01	3.9710E-02	-1.1624E-01	1.2677E+00
1521	2.0609E-01	1.6304E-10	7.5175E-01	-4.5776E-01	1.5198E+00	8.9751E+00	3.5026E-02	-1.2142E-01	7.9731E-01
1522	1.7835E-01	4.3575E-01	4.8857E+00	-4.2737E-01	2.0894E+00	1.6291E+01	3.7733E-02	-8.8243E-02	1.2628E+00
1523	1.6289E-01	5.9444E-01	6.3942E+00	-3.8233E-01	3.2369E+00	2.5000E+01	6.6404E-02	-1.5099E-01	1.3151E+00
1524	1.6126E-01	5.2464E-01	5.6008E+00	-3.9979E-01	2.6275E+00	1.7329E+01	6.5023E-02	-1.4642E-01	1.0527E+00
1525	2.7610E-01	5.7389E-01	2.8582E+00	-6.4408E-01	2.4846E+00	1.3910E+01	9.3710E-02	-2.0869E-01	2.9091E+00
1526	1.8808E-01	9.0505E-01	8.2054E+00	-4.6876E-01	3.3058E+00	2.5000E+01	5.4132E-02	-1.3006E-01	9.2276E-01
1527	1.9218E-01	7.0028E-01	5.7883E+00	-4.5412E-01	2.9462E+00	2.3123E+01	6.5686E-02	-1.4917E-01	1.7412E+00
1528	1.9482E-01	3.4485E-01	1.8621E+00	-4.9348E-01	1.8902E+00	1.0224E+01	6.9751E-02	-1.4848E-01	1.8436E+00
1529	2.8705E-01	1.6160E+00	1.1417E+01	-7.5905E-01	3.5701E+00	2.5000E+01	1.1705E-01	-1.9492E-01	3.0000E+00
1530	1.7068E-01	2.5294E-01	1.8317E+00	-4.2732E-01	1.9138E+00	1.1632E+01	7.5895E-02	-1.4844E-01	1.0665E+00
1531	1.8151E-01	5.4194E-01	4.6676E+00	-4.2049E-01	1.8850E+00	1.0708E+01	2.1835E-02	-1.0037E-01	1.2182E+00
1532	1.7365E-01	4.5902E-01	4.2021E+00	-4.3134E-01	1.6912E+00	9.5757E+00	9.1793E-02	-1.5518E-01	8.4374E-01
1533	1.6499E-01	1.1196E+00	9.5823E+00	-4.1845E-01	3.1888E+00	2.5000E+01	1.0173E-01	-1.5858E-01	1.5641E+00
1534	2.8042E-01	1.4041E+00	9.2780E+00	-7.8218E-01	3.9899E+00	2.5000E+01	7.5933E-02	-1.7001E-01	2.7488E+00
1535	1.7714E-01	1.1408E+00	1.0892E+01	-4.7010E-01	3.2150E+00	2.5000E+01	6.9100E-02	-1.4114E-01	1.2471E+00
1536	1.7654E-01	1.1438E+00	8.8652E+00	-3.6682E-01	3.2073E+00	2.5000E+01	4.6405E-02	-1.0789E-01	1.3372E+00
1537	1.6579E-01	4.2343E-01	4.3783E+00	-3.8860E-01	2.2105E+00	1.5547E+01	3.3529E-02	-9.4550E-02	1.2892E+00
1538	1.6859E-01	6.6451E-01	5.1885E+00	-4.0083E-01	2.5720E+00	1.6141E+01	8.3633E-02	-1.4512E-01	1.4573E+00
1539	1.8059E-01	7.8365E-01	7.2239E+00	-4.3568E-01	2.9643E+00	2.4309E+01	8.4863E-02	-1.5395E-01	9.8041E-01
1540	2.0292E-01	9.7620E-01	5.8987E+00	-5.2012E-01	3.0063E+00	2.1384E+01	5.6141E-02	-1.0872E-01	1.6235E+00
1541	1.7670E-01	4.5035E-01	4.1900E+00	-4.4790E-01	2.3684E+00	1.3253E+01	5.6078E-02	-1.5248E-01	1.0045E+00
1542	1.7261E-01	7.4164E-01	6.1017E+00	-4.8266E-01	2.6509E+00	1.9550E+01	7.0329E-02	-1.1762E-01	1.4867E+00
1543	1.6720E-01	3.6876E-01	3.5235E+00	-4.1381E-01	2.4567E+00	1.5492E+01	6.2501E-02	-1.4731E-01	9.8597E-01
1544	2.1257E-01	8.6585E-01	5.7627E+00	-5.6390E-01	2.7451E+00	1.7850E+01	8.9780E-02	-1.5274E-01	2.1240E+00
1545	1.8966E-01	5.8907E-01	2.5697E+00	-5.8605E-01	1.8625E+00	6.9695E+00	7.8359E-02	-1.6008E-01	1.6116E+00
1546	1.7320E-01	5.1982E-01	3.7634E+00	-3.5942E-01	2.3960E+00	1.5159E+01	5.8151E-02	-1.4594E-01	1.0971E+00
1547	1.7476E-01	9.5148E-02	1.3493E+00	-4.8693E-01	1.0972E+00	4.5056E+00	3.2960E-02	-1.0502E-01	1.0662E+00
1548	1.8863E-01	5.0845E-01	5.0165E+00	-4.4513E-01	1.2972E+00	6.2558E+00	4.4889E-02	-1.0670E-01	1.4546E+00
1549	1.8200E-01	6.7605E-01	5.5417E+00	-4.0281E-01	2.3065E+00	1.4943E+01	4.6330E-02	-1.2153E-01	1.2312E+00
1550	1.9550E-01	5.3979E-01	3.9258E+00	-4.7575E-01	1.8508E+00	1.0408E+01	5.6669E-02	-1.2144E-01	1.6736E+00
1551	1.8245E-01	8.3215E-01	5.9496E+00	-5.0734E-01	2.5604E+00	1.4839E+01	7.4999E-02	-1.3834E-01	1.6971E+00
1552	1.8097E-01	9.5046E-01	6.5214E+00	-4.5575E-01	2.6877E+00	1.5264E+01	6.4174E-02	-1.3898E-01	1.6942E+00
1553	1.9472E-01	1.3935E-02	4.0638E-01	-5.1492E-01	7.2357E-01	2.3265E+00	3.3833E-02	-9.1577E-02	1.5768E+00
1554	1.8190E-01	5.9773E-01	5.9485E+00	-4.4407E-01	3.0610E+00	2.5000E+01	7.3017E-02	-1.4560E-01	9.0483E-01
1555	3.0611E-01	9.9155E-01	5.8551E+00	-8.6792E-01	2.7876E+00	1.5498E+01	8.7920E-02	-2.0248E-01	3.0000E+00
1556	1.7151E-01	9.7007E-01	8.9686E+00	-3.0992E-01	3.0727E+00	2.5000E+01	3.9705E-02	-1.1054E-01	1.0713E+00
1557	1.6920E-01	4.0149E-01	3.8725E+00	-3.7854E-01	2.8255E+00	1.8372E+01	3.9371E-02	-1.3708E-01	1.0297E+00
1558	2.1518E-01	6.7663E-01	5.8684E+00	-4.0342E-01	3.0799E+00	2.5000E+01	6.8855E-02	-1.5426E-01	1.9928E+00
1559	1.8616E-01	5.5038E-01	3.4291E+00	-5.1091E-01	1.5735E+00	7.1859E+00	6.3363E-02	-1.1490E-01	1.3220E+00
1560	1.6869E-01	8.0304E-01	7.6028E+00	-4.4404E-01	3.0794E+00	2.1433E+01	8.3422E-02	-1.4824E-01	1.1251E+00
1561	1.5789E-01	2.7404E-01	3.6582E+00	-3.4427E-01	2.8688E+00	2.5000E+01	7.4484E-02	-1.5345E-01	1.0511E+00
1562	1.6510E-01	5.2911E-02	1.2802E-01	-3.9311E-01	9.9283E-01	3.3359E+00	5.8479E-02	-1.3956E-01	1.1552E+00
1563	1.9204E-01	9.0393E-01	5.9880E+00	-4.4299E-01	2.0100E+00	1.1265E+01	5.2151E-02	-1.1591E-01	1.2611E+00
1564	1.7764E-01	5.0538E-01	4.0477E+00	-4.3385E-01	1.3853E+00	6.3408E+00	7.4825E-02	-1.4687E-01	1.7335E+00
1565	2.0692E-01	8.0884E-11	8.4238E-13	-3.7540E-01	1.2736E+00	1.0793E+01	3.8630E-02	-1.2181E-01	2.2905E+00
1566	2.8714E-01	5.0448E-01	2.5842E+00	-7.1592E-01	1.7078E+00	7.9624E+00	5.4918E-02	-1.5960E-01	2.9485E+00
1567	1.8367E-01	1.1961E+00	8.8195E+00	-4.4239E-01	3.3363E+00	2.5000E+01	1.0138E-01	-1.4626E-01	1.7562E+00
1568	1.7624E-01	9.1700E-01	6.7553E+00	-4.8756E-01	3.1245E+00	2.0407E+01	7.7121E-02	-1.4838E-01	1.7183E+00
1569	2.1998E-01	3.5419E-01	2.2336E+00	-5.2128E-01	1.1665E+00	4.5112E+00	2.2065E-02	-1.0926E-01	1.9904E+00
1570	1.8986E-01	3.8772E-01	4.0710E+00	-4.6448E-01	3.1804E+00	2.5000E+01	6.0088E-02	-1.4223E-01	9.0278E-01
1571	2.0930E-01	1.1979E-01	3.0294E-10	-3.5474E-01	1.5061E+00	8.8917E+00	6.2667E-02	-1.2565E-01	1.6018E+00
1572	1.7933E-01	4.1169E-01	4.3435E+00	-3.8579E-01	2.8104E+00	2.5000E+01	5.2348E-02	-1.2524E-01	1.2826E+00
1573	1.9229E-01	5.4119E-01	2.9498E+00	-5.5122E-01	1.9980E+00	1.0035E+01	7.6260E-02	-1.4014E-01	1.5759E+00
1574	2.1065E-01	3.1475E-13	1.5967E+00	-3.5723E-01	1.7817E+00	1.5074E+01	9.6269E-02	-1.8662E-01	2.0663E+00
1575	1.7212E-01	2.9922E-01	2.6921E+00	-3.5014E-01	1.2166E+00	6.3254E+00	4.1457E-02	-1.1569E-01	1.0970E+00
1576	1.8083E-01	3.5211E-01	2.1885E+00	-3.6981E-01	1.8747E+00	1.1519E+01	4.5117E-02	-1.2159E-01	1.0163E+00
1577	1.6377E-01	1.0148E+00	8.5867E+00	-4.2874E-01	3.1285E+00	2.5000E+01	6.7333E-02	-1.0829E-01	1.0302E+00
1578	2.0759E-01	8.6223E-02	2.0672E+00	-4.5327E-01	1.1791E+00	5.7331E+00	7.6354E-02	-1.7129E-01	2.2440E+00
1579	1.6948E-01	7.7104E-01	6.3334E+00	-4.2463E-01	3.3730E+00	2.5000E+01	7.8522E-02	-1.5232E-01	1.1415E+00
1580	1.6464E-01	8.8233E-02	1.3964E+00	-3.6699E-01	1.5362E+00	1.1693E+01	5.5576E-02	-1.1543E-01	1.0995E+00
1581	1.8503E-01	8.1268E-01	7.2397E+00	-4.5837E-01	3.1819E+00	2.5000E+01	6.6814E-02	-1.3522E-01	1.0380E+00
1582	1.8982E-01	5.4705E-01	4.4201E+00	-4.2832E-01	2.4385E+00	1.6687E+01	5.6083E-02	-1.2443E-01	8.2958E-01
1583	1.8712E-01	8.4494E-01	6.6962E+00	-4.7052E-01	3.6504E+00	2.5000E+01	6.4463E-02	-1.5135E-01	1.0797E+00
1584	1.7911E-01	1.0298E+00	8.4087E+00	-4.3806E-01	3.2152E+00	2.5000E+01	5.5595E-02	-1.0433E-01	1.2118E+00
1585	3.0105E-01	1.0938E+00	8.0829E+00	-7.9496E-01	3.5397E+00	2.5000E+01	8.3733E-02	-2.0261E-01	3.0000E+00
1586	1.7960E-01	5.1667E-01	6.9361E+00	-3.4365E-01	2.8047E+00	2.5000E+01	5.9892E-02	-1.4792E-01	1.0834E+00
