i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
157,11,0.284928,0.595756,0.323789,3.486159,0.134776,AUT,0,0.009297,0.070207,0.00829,proton,pi-,solid
158,11,0.374369,0.45169,0.323785,3.470404,0.135214,AUT,0,0.013559,0.070207,0.008072,proton,pi-,solid
159,11,0.20921,0.760533,0.324711,3.253128,0.286704,AUT,0,0.014701,0.070207,0.008543,proton,pi-,solid
160,11,0.253676,0.638188,0.32442,3.338968,0.295342,AUT,0,0.010107,0.070207,0.008387,proton,pi-,solid
161,11,0.283369,0.593542,0.324252,3.469554,0.29898,AUT,0,0.009698,0.070207,0.008294,proton,pi-,solid
162,11,0.319211,0.536638,0.324274,3.530554,0.300387,AUT,0,0.009504,0.070207,0.008197,proton,pi-,solid
163,11,0.381957,0.451279,0.324403,3.542692,0.298613,AUT,0,0.009609,0.070207,0.008054,proton,pi-,solid
164,11,0.297514,0.611243,0.336521,3.648365,0.418009,AUT,0,0.025354,0.070207,0.008284,proton,pi-,solid
165,11,0.229723,0.709157,0.37359,3.320571,0.128731,AUT,0,0.00929,0.070207,0.008556,proton,pi-,solid
166,11,0.32927,0.52385,0.373945,3.501769,0.135039,AUT,0,0.010434,0.070207,0.008283,proton,pi-,solid
167,11,0.215538,0.740034,0.3738,3.257714,0.294806,AUT,0,0.012567,0.070207,0.008604,proton,pi-,solid
168,11,0.265854,0.617738,0.373646,3.386213,0.301359,AUT,0,0.009157,0.070207,0.00844,proton,pi-,solid
169,11,0.307307,0.553403,0.373732,3.5035,0.30336,AUT,0,0.009011,0.070207,0.008329,proton,pi-,solid
170,11,0.375274,0.456695,0.373678,3.518964,0.304062,AUT,0,0.010578,0.070207,0.008182,proton,pi-,solid
171,11,0.278738,0.617394,0.377456,3.466798,0.440199,AUT,0,0.012356,0.070207,0.008418,proton,pi-,solid
172,11,0.403066,0.436448,0.377624,3.623619,0.439815,AUT,0,0.024948,0.070207,0.008132,proton,pi-,solid
173,11,0.247965,0.670307,0.423607,3.372365,0.130325,AUT,0,0.008802,0.070207,0.008588,proton,pi-,solid
174,11,0.360544,0.472134,0.423793,3.483223,0.134485,AUT,0,0.016091,0.070207,0.008325,proton,pi-,solid
175,11,0.225009,0.714351,0.42379,3.278772,0.297663,AUT,0,0.011058,0.070207,0.008657,proton,pi-,solid
176,11,0.286161,0.586329,0.42373,3.455443,0.302411,AUT,0,0.008702,0.070207,0.00848,proton,pi-,solid
177,11,0.36033,0.476751,0.423757,3.518412,0.303831,AUT,0,0.01048,0.070207,0.008324,proton,pi-,solid
178,11,0.25571,0.652659,0.425409,3.385754,0.467946,AUT,0,0.01236,0.070207,0.008569,proton,pi-,solid
179,11,0.358188,0.484723,0.425388,3.550982,0.468323,AUT,0,0.013312,0.070207,0.00833,proton,pi-,solid
180,11,0.220985,0.724083,0.473616,3.272515,0.237231,AUT,0,0.010929,0.070207,0.008758,proton,pi-,solid
181,11,0.276569,0.603481,0.47379,3.438717,0.250257,AUT,0,0.008611,0.070207,0.008604,proton,pi-,solid
182,11,0.349058,0.490877,0.473777,3.503299,0.255833,AUT,0,0.009047,0.070207,0.008463,proton,pi-,solid
183,11,0.452223,0.410664,0.473623,3.833313,0.266695,AUT,0,0.118776,0.070207,0.008299,proton,pi-,solid
184,11,0.254723,0.65149,0.474364,3.363844,0.486785,AUT,0,0.01189,0.070207,0.008667,proton,pi-,solid
185,11,0.358147,0.480058,0.474143,3.519858,0.484456,AUT,0,0.013518,0.070207,0.008448,proton,pi-,solid
186,11,0.233335,0.693228,0.5236,3.302843,0.243144,AUT,0,0.009963,0.070207,0.008831,proton,pi-,solid
187,11,0.310998,0.547621,0.523725,3.490185,0.255119,AUT,0,0.008702,0.070207,0.008662,proton,pi-,solid
188,11,0.399347,0.42552,0.523579,3.502413,0.251383,AUT,0,0.023888,0.070207,0.008539,proton,pi-,solid
189,11,0.268259,0.626212,0.523986,3.384733,0.490235,AUT,0,0.010969,0.070207,0.008754,proton,pi-,solid
190,11,0.381144,0.450158,0.523135,3.533798,0.484675,AUT,0,0.021982,0.070207,0.008558,proton,pi-,solid
191,11,0.278736,0.622983,0.526876,3.481874,0.644599,AUT,0,0.023752,0.070207,0.00874,proton,pi-,solid
192,11,0.248657,0.661006,0.573585,3.347754,0.247946,AUT,0,0.00948,0.070207,0.008935,proton,pi-,solid
193,11,0.344039,0.498815,0.573521,3.508457,0.253454,AUT,0,0.012171,0.070207,0.008789,proton,pi-,solid
194,11,0.26058,0.641662,0.574391,3.381926,0.543661,AUT,0,0.011377,0.070207,0.008917,proton,pi-,solid
195,11,0.357619,0.484153,0.572888,3.564655,0.519364,AUT,0,0.02062,0.070207,0.00877,proton,pi-,solid
196,11,0.272346,0.617292,0.623557,3.394007,0.251244,AUT,0,0.009333,0.070207,0.009086,proton,pi-,solid
197,11,0.384109,0.452188,0.621483,3.582291,0.239611,AUT,0,0.035897,0.070207,0.008989,proton,pi-,solid
198,11,0.270718,0.625549,0.623851,3.408025,0.55892,AUT,0,0.011384,0.070207,0.00909,proton,pi-,solid
199,11,0.26114,0.636348,0.673479,3.373635,0.346808,AUT,0,0.009931,0.070207,0.009328,proton,pi-,solid
200,11,0.347401,0.504782,0.671211,3.614564,0.307562,AUT,0,0.024349,0.070207,0.00929,proton,pi-,solid
201,11,0.251568,0.665658,0.673585,3.395229,0.710434,AUT,0,0.025726,0.070207,0.009337,proton,pi-,solid
202,11,0.334802,0.633561,0.323814,4.350229,0.131025,AUT,0,0.013411,0.070207,0.008136,proton,pi-,solid
203,11,0.432623,0.50988,0.323762,4.52907,0.131496,AUT,0,0.01638,0.070207,0.007918,proton,pi-,solid
204,11,0.312285,0.658377,0.323653,4.228094,0.299837,AUT,0,0.013828,0.070207,0.008193,proton,pi-,solid
205,11,0.357938,0.602511,0.323656,4.448093,0.301945,AUT,0,0.013611,0.070207,0.008077,proton,pi-,solid
206,11,0.40729,0.535245,0.323545,4.490968,0.302413,AUT,0,0.015489,0.070207,0.007969,proton,pi-,solid
207,11,0.471472,0.468561,0.323333,4.55602,0.300529,AUT,0,0.026864,0.070207,0.007839,proton,pi-,solid
208,11,0.375013,0.586374,0.328927,4.469276,0.434805,AUT,0,0.018298,0.070207,0.008055,proton,pi-,solid
209,11,0.353138,0.608818,0.373745,4.387065,0.131233,AUT,0,0.013059,0.070207,0.008203,proton,pi-,solid
210,11,0.467176,0.473983,0.373835,4.564273,0.130715,AUT,0,0.030561,0.070207,0.00798,proton,pi-,solid
211,11,0.321029,0.647791,0.373671,4.275296,0.299947,AUT,0,0.012748,0.070207,0.008274,proton,pi-,solid
212,11,0.382747,0.568829,0.373707,4.483214,0.301222,AUT,0,0.013488,0.070207,0.008137,proton,pi-,solid
213,11,0.45533,0.484032,0.373579,4.539455,0.299829,AUT,0,0.024325,0.070207,0.008001,proton,pi-,solid
214,11,0.351415,0.610975,0.375515,4.398808,0.466223,AUT,0,0.016449,0.070207,0.008209,proton,pi-,solid
215,11,0.452736,0.487691,0.375492,4.545569,0.466962,AUT,0,0.027723,0.070207,0.00801,proton,pi-,solid
216,11,0.316984,0.653636,0.423735,4.259032,0.242637,AUT,0,0.012143,0.070207,0.008388,proton,pi-,solid
217,11,0.374666,0.580144,0.423736,4.478396,0.249206,AUT,0,0.012348,0.070207,0.00827,proton,pi-,solid
218,11,0.445826,0.494344,0.423706,4.534781,0.240694,AUT,0,0.017656,0.070207,0.008149,proton,pi-,solid
219,11,0.353424,0.606009,0.424123,4.382586,0.486175,AUT,0,0.015589,0.070207,0.008314,proton,pi-,solid
220,11,0.457329,0.48061,0.423956,4.528378,0.487444,AUT,0,0.029499,0.070207,0.008132,proton,pi-,solid
221,11,0.327153,0.641451,0.473738,4.311173,0.244939,AUT,0,0.012308,0.070207,0.008481,proton,pi-,solid
