x	xu	dxu	xd	dxd
7.775000E-01	1.275557E-03	1.739676E-04	-8.533279E-05	1.166589E-05
7.825000E-01	1.118552E-03	1.578476E-04	-7.210638E-05	1.019725E-05
7.875000E-01	9.775220E-04	1.427678E-04	-6.066966E-05	8.877733E-06
7.925000E-01	8.511923E-04	1.286981E-04	-5.082207E-05	7.697084E-06
7.975000E-01	7.384002E-04	1.156126E-04	-4.238703E-05	6.646337E-06
8.025000E-01	6.380369E-04	1.034825E-04	-3.517790E-05	5.712650E-06
8.075000E-01	5.490286E-04	9.227291E-05	-2.904775E-05	4.887110E-06
8.125000E-01	4.704542E-04	8.196289E-05	-2.386950E-05	4.162180E-06
8.175000E-01	4.012834E-04	7.250154E-05	-1.951648E-05	3.528544E-06
8.225000E-01	3.405062E-04	6.382734E-05	-1.584308E-05	2.971274E-06
8.275000E-01	2.875382E-04	5.594581E-05	-1.279352E-05	2.490061E-06
8.325000E-01	2.415041E-04	4.879867E-05	-1.026455E-05	2.074436E-06
8.375000E-01	2.016867E-04	4.234588E-05	-8.180288E-06	1.717556E-06
8.425000E-01	1.674186E-04	3.654654E-05	-6.473096E-06	1.412854E-06
8.475000E-01	1.380827E-04	3.135957E-05	-5.083774E-06	1.154240E-06
8.525000E-01	1.131094E-04	2.674364E-05	-3.960982E-06	9.361443E-07
8.575000E-01	9.197607E-05	2.265771E-05	-3.060031E-06	7.534006E-07
8.625000E-01	7.420719E-05	1.906176E-05	-2.342744E-06	6.013731E-07
8.675000E-01	5.937216E-05	1.591709E-05	-1.776526E-06	4.758822E-07
8.725000E-01	4.707424E-05	1.318411E-05	-1.333295E-06	3.730678E-07
8.775000E-01	3.696154E-05	1.082595E-05	-9.897288E-07	2.895840E-07
8.825000E-01	2.871689E-05	8.806588E-06	-7.260451E-07	2.223956E-07
8.875000E-01	2.205696E-05	7.091291E-06	-5.258824E-07	1.688544E-07
8.925000E-01	1.673128E-05	5.647154E-06	-3.756664E-07	1.266193E-07
8.975000E-01	1.251934E-05	4.443026E-06	-2.644046E-07	9.369529E-08
9.025000E-01	9.227933E-06	3.449438E-06	-1.830843E-07	6.832853E-08
9.075000E-01	6.690088E-06	2.639114E-06	-1.245524E-07	4.905038E-08
9.125000E-01	4.761485E-06	1.986492E-06	-8.307932E-08	3.459864E-08
9.175000E-01	3.319929E-06	1.468404E-06	-5.424303E-08	2.394643E-08
9.225000E-01	2.261821E-06	1.063510E-06	-3.457359E-08	1.622436E-08
9.275000E-01	1.501109E-06	7.527061E-07	-2.145408E-08	1.073552E-08
9.325000E-01	9.668238E-07	5.188716E-07	-1.291140E-08	6.914276E-09
9.375000E-01	6.015943E-07	3.470072E-07	-7.508631E-09	4.321332E-09
9.425000E-01	3.595383E-07	2.239980E-07	-4.195405E-09	2.607693E-09
9.475000E-01	2.048973E-07	1.386910E-07	-2.236325E-09	1.510053E-09
9.525000E-01	1.102946E-07	8.168833E-08	-1.127779E-09	8.331768E-10
9.575000E-01	5.535587E-08	4.525400E-08	-5.315087E-10	4.333840E-10
9.625000E-01	2.546521E-08	2.323318E-08	-2.302791E-10	2.095303E-10
9.675000E-01	1.046688E-08	1.081053E-08	-8.935284E-11	9.203027E-11
9.725000E-01	3.705073E-09	4.416164E-09	-3.006621E-11	3.573392E-11
9.775000E-01	1.063279E-09	1.502942E-09	-8.256208E-12	1.163565E-11
9.825000E-01	2.210956E-10	3.863062E-10	-1.641968E-12	2.860185E-12
9.875000E-01	2.702413E-11	6.263628E-11	-1.947002E-13	4.498690E-13
9.925000E-01	1.140445E-12	4.061186E-12	-8.093258E-15	2.872989E-14
9.975000E-01	3.895018E-15	3.536991E-14	-4.994815E-17	4.522387E-16
