# Q2	x	y	z	pT	obs	target	hadron	value	error
1.3017E+00	7.9060E-03	5.9849E-01	5.2436E-01	8.8917E-01	AUTsivers	proton	pi+	2.4831E-02	3.5719E-03
1.5107E+00	1.2246E-02	4.4411E-01	5.2440E-01	8.8863E-01	AUTsivers	proton	pi+	3.0667E-02	3.4765E-03
1.5651E+00	1.7448E-02	3.2367E-01	5.2412E-01	8.8707E-01	AUTsivers	proton	pi+	3.7693E-02	3.1920E-03
1.5587E+00	2.4675E-02	2.2775E-01	5.2379E-01	8.8824E-01	AUTsivers	proton	pi+	4.6895E-02	2.9582E-03
1.5910E+00	3.5069E-02	1.6339E-01	5.2374E-01	8.8487E-01	AUTsivers	proton	pi+	5.8283E-02	2.8085E-03
1.5870E+00	5.0307E-02	1.1372E-01	5.2446E-01	8.9147E-01	AUTsivers	proton	pi+	7.1435E-02	2.6293E-03
1.6290E+00	7.0615E-02	8.3027E-02	5.2371E-01	8.8670E-01	AUTsivers	proton	pi+	8.3542E-02	2.5469E-03
1.9183E+00	1.0067E-01	6.8469E-02	5.2420E-01	8.8525E-01	AUTsivers	proton	pi+	9.3948E-02	3.1706E-03
2.3003E+00	1.3758E-01	5.9939E-02	5.2533E-01	8.8696E-01	AUTsivers	proton	pi+	9.8524E-02	4.9673E-03
3.4519E+00	2.2179E-02	5.7046E-01	5.2419E-01	8.8674E-01	AUTsivers	proton	pi+	4.3175E-02	4.5794E-03
4.1366E+00	3.5436E-02	4.1936E-01	5.2403E-01	8.8704E-01	AUTsivers	proton	pi+	5.7745E-02	4.6187E-03
4.6770E+00	5.0294E-02	3.3406E-01	5.2416E-01	8.8641E-01	AUTsivers	proton	pi+	7.0414E-02	3.9472E-03
5.1872E+00	7.1568E-02	2.6056E-01	5.2441E-01	8.8573E-01	AUTsivers	proton	pi+	8.3251E-02	3.3997E-03
5.7727E+00	1.0154E-01	2.0417E-01	5.2467E-01	8.8466E-01	AUTsivers	proton	pi+	9.3761E-02	3.0633E-03
6.2530E+00	1.4497E-01	1.5544E-01	5.2417E-01	8.8510E-01	AUTsivers	proton	pi+	9.8405E-02	2.8096E-03
6.8502E+00	2.0198E-01	1.2112E-01	5.2398E-01	8.8918E-01	AUTsivers	proton	pi+	9.2714E-02	2.8159E-03
9.1068E+00	2.8857E-01	1.1304E-01	5.2374E-01	8.8525E-01	AUTsivers	proton	pi+	7.0872E-02	3.5796E-03
1.1660E+01	4.0520E-01	1.0316E-01	5.2406E-01	8.8541E-01	AUTsivers	proton	pi+	3.7753E-02	5.1637E-03
2.0757E+01	9.5695E-01	7.7530E-02	5.3232E-01	9.5491E-01	AUTsivers	proton	pi+	1.4587E-06	9.9293E-04
1.4434E+00	1.0619E-02	5.0237E-01	6.2399E-01	1.3249E-01	AUTsivers	proton	pi+	6.9343E-03	5.5376E-03
1.7704E+00	1.7453E-02	3.6391E-01	6.2378E-01	1.3600E-01	AUTsivers	proton	pi+	9.4668E-03	5.5812E-03
2.0817E+00	2.4870E-02	3.0058E-01	6.2293E-01	1.3200E-01	AUTsivers	proton	pi+	1.1504E-02	4.7382E-03
2.4304E+00	3.5364E-02	2.4666E-01	6.2304E-01	1.3439E-01	AUTsivers	proton	pi+	1.4580E-02	4.0952E-03
2.7939E+00	4.9967E-02	2.0026E-01	6.2358E-01	1.3238E-01	AUTsivers	proton	pi+	1.7505E-02	3.4990E-03
3.4154E+00	7.0997E-02	1.7186E-01	6.2445E-01	1.3157E-01	AUTsivers	proton	pi+	2.0611E-02	3.2989E-03
